"Tkt",0.097565386495635,0.0103487569948565,-0.084579947846774,0.0442789691056565,0.186063124598405,0.127538703544149,-0.0651720098310639,-0.038600708057551,-0.0801068601476979,0.0382776544167238,0.214550352281937,0.0155247276217399,0.0917235161453895,0.255043735588158,0.170357959124251,-0.0793427600999528,0.0214180904806659,0.0733964168711398,0.0261143020829094,0.0437393781831608,0.148607396637667,0.146569253419272,0.122668647379801,0.24815990410115,0.26957791409079,0.505995460158864,0.481922731745913,0.516276091796684,0.540168372238362,0.253479701206126,0.487378401792927,0.450578658614879,0.44798620014062,0.407832105664128,0.344256412577291,0.267578440430321,0.572664658124014,0.72629528448915,0.722653880071284,0.583151033841562,0.733942150100621,0.643726794872651,0.592309824650557,0.552741706316071,0.599339485137828,0.647227052644397,0.639905532322164,0.641812648669956,1.24879401430101,0.912161258622362,0.842206502476226,1.19339132251653,1.19652471183092,0.811393878920839,0.768225168095568,0.81475745146405,0.818583057145454,0.762820325166185,0.765771804768199,0.869734162406735,0.878861586124626,0.897378287926427,0.897025188414872,0.866069552120403,0.858246407944914,0.759879569085053,0.758861125366797,0.854755614876127,0.863126800226992,0.981906704442645,0.983758910461546,0.947334603559691,0.944855142744548,0.863606026490353,0.863296306917787,0.984577361145181,0.984577361145181,-0.0761645921691833,0.144387393506245,0.160944082404636
"Trp531",0.193529402877534,-0.0609553221262744,-0.355837518454374,-0.0778724054647745,-0.036186298960481,0.103273681464763,-0.0769498085227554,0.0761068640816055,0.18336720814603,0.327420155027141,0.308488835355858,0.160777988983757,0.323413963769157,0.363903675974146,0.432630796067551,0.316520945620632,0.307774919328303,0.428484828199438,0.3783447396468,0.380942376070107,0.488620701430171,0.577444830205841,0.497260150485888,0.723090894279584,0.710338489248559,0.937265582296687,0.825039871656754,1.09607395709891,0.947041645306755,0.72471461139255,0.847973409568407,0.841100641443638,0.851527925560985,0.760372642311441,0.72723001559994,0.597408690143849,0.780911889674558,0.878302542360274,0.877589279157148,0.881701102601217,0.785589941755779,0.716103343633761,0.710856349427293,0.702147109233665,0.634935313327492,0.610547758285456,0.675673139893589,0.651582531235205,1.14630927814274,0.746644254706816,0.538120819733941,0.175983499960574,0.266042161299861,0.810545183625764,0.836355695279623,0.70333447257514,0.685233490152037,0.703609762363337,0.710457173368233,0.736810823827142,0.738784541472618,0.74960655817825,0.749296323844245,0.679186845925765,0.663227263164738,0.460867424541314,0.458021022533378,0.638065099412765,0.654003052288817,0.791752449016699,0.784722472381237,0.364708462253451,0.354478972981356,0.279348911300674,0.280667148975353,0.37161984738693,0.37161984738693,0.0839825342735732,0.0761303416759937,0.0316143111546262
"Abca5",-0.92529138455785,-0.830933832582602,-0.463886696792128,-0.907687337887596,-1.07620782875576,-1.1651797783327,-0.987479249983917,-0.812827154512733,-0.79074172231153,-0.950703360385786,-1.28304615583579,-0.952261891581135,-0.852494081299131,-1.20339250139037,-1.03985805329186,-0.696712469817618,-0.715644611873294,-0.659102756424459,-0.441473340922692,-0.677364290826383,-0.287106404762858,-0.422561585285194,-0.261061882837756,-0.563245896677944,-0.489001928062306,-1.1306203952452,-0.848465918332359,-0.917095047390313,-0.894966596951458,-0.419402873210762,-0.783499931329879,-0.603183083304384,-0.435904219188287,-0.285548116138984,-0.174108366241346,-0.156380567232055,-0.530970176179847,-0.85358776640615,-0.570073741965368,-0.537210252976075,-0.731517506484872,-0.379423893137333,-0.246191711431154,-0.163537233115068,-0.319943895842936,-0.380896688213211,-0.154822382666859,-0.0855221672417159,-1.73768051869277,-0.487619503123711,-0.264855090252634,-0.539848625478343,-0.610288622846271,-0.501497815492225,-0.46756657024325,-0.351173979976001,-0.337681445244571,-0.297907796363401,-0.306753905370103,-0.384538931436068,-0.377992601373072,-0.289018370282841,-0.296481032410912,-0.375680745621554,-0.355382096423591,0.0553853967728352,0.0750065166152796,0.107004383025852,0.0974356575249713,-0.186557482448795,-0.198887695114259,-0.291791395022137,-0.285574108424563,0.080027971512339,0.0837456237839888,0.0047254533434913,0.0047254533434913,-0.0289231313018326,-0.02715523500031,-0.320160582767733
"Acbd4",0.0315867538929008,-0.366084675479284,-1.05107289848626,-1.55421583296135,-2.06457652532599,-1.5633105772906,-1.28014870778453,-1.17279863669748,-0.778120069120056,-0.486922993318938,-0.114124624298047,-0.347847059656599,-0.0807909698360393,0.110010495607423,-0.11046931203181,-0.281059103291057,-0.154390316560446,-0.103790267623004,-0.412749237843212,-0.344025438824465,-0.343708370456314,-0.322041859696394,-0.207004857608115,-0.145924905119557,-0.357074178866583,0.0716914073653798,-0.237143401696629,0.15150513880842,0.109572261673035,-0.315076390153764,0.0714961278906191,-0.148246709838616,-0.274277470682764,-0.206366460511544,-0.427373228291015,-0.339965440772489,-0.296470958296966,-0.294237277004213,0.008016747879842,0.044481177514121,-0.319189295449081,-0.143685682952229,-0.39961315385558,-0.241704212926656,-0.383612631889835,-0.159971926159416,-0.405604734416118,-0.146991483286464,0.377081961909369,-0.236428462331176,-0.352465795881221,0.233621396020946,0.240014310505614,-0.388393015189433,-0.472108902509045,-0.421242956473803,-0.412618880319308,-0.489801850603802,-0.4876657596636,-0.379172923027119,-0.374472193224068,-0.438563269596211,-0.448104779945856,-0.538501493120939,-0.547831409253509,-0.529226504025781,-0.508065668046368,-0.137351851291453,-0.126633416358848,-0.119358463400933,-0.120954864282412,-0.115776891747135,-0.11531177139406,-0.0715354163787443,-0.0700555416003954,0.161519475134923,0.161519475134923,-0.157272944255631,0.00467727718111624,-0.137238792009994
"Acbd5",-0.544785275551578,-0.621996850323626,-0.611727851192598,-1.10555427881402,-1.4901476783213,-1.50142133264061,-1.36193522311437,-1.44081315709332,-1.1236528319775,-1.11996814915866,-1.23724412111285,-0.924278272405923,-1.45439131344451,-1.30073739682051,-1.25342969964457,-0.569672718921719,-1.00442055556984,-0.814272803140747,-0.761713642961699,-0.833583928320259,-0.717953048373421,-0.783557075085103,-0.732139968240603,-1.13908374925199,-0.960512552029051,-1.23203429367521,-1.02826229312738,-1.44873700632635,-1.29612035152806,-1.04236054818051,-1.09503492035657,-0.879601934479199,-1.02655253571691,-1.08216348738974,-0.738860615512802,-0.976977588740273,-1.1659508972777,-1.29638838021606,-1.3169134252254,-1.16779918711979,-1.19848543834009,-1.06467598112057,-0.829873889683407,-0.907245137755142,-0.781459888675432,-1.16138932668933,-0.81628099703669,-0.634763047983539,-2.81387259589195,-1.09798209543332,-0.840787531411179,-1.18001243229509,-1.23875646740642,-0.940745582116284,-0.899761629396732,-0.85286135862125,-0.847761489439134,-0.807009624463767,-0.813402210183563,-0.977395008582011,-1.00508974640045,-1.16260340524193,-1.15701365586006,-0.871261476237703,-0.83560236285682,-0.489709768152242,-0.477669475160295,-0.495966969176808,-0.505215145366377,-0.714083332473749,-0.720341986557794,-0.624677123484778,-0.613748070827031,-0.148891212589035,-0.144643913480023,-0.212240594948511,-0.212240594948511,-0.29804360294887,-0.157974567644055,-0.0167054140134377
"Acsf2",-0.277094141230396,-0.545208535604271,-0.740641831290325,-0.860692882086996,-1.5973494045826,-1.58780940528134,-1.82186086786382,-2.14965580629729,-2.097912401778,-1.57549674779633,-2.38388782290583,-2.18798876666172,-1.95329407036586,-1.72068123430465,-1.79917213501625,-1.27961659307748,-1.50939178250773,-2.0593855204063,-1.66793833368856,-2.0486061217853,-1.84475926400332,-1.79271953714294,-1.79448989634768,-1.89209724850013,-1.59511918408596,-0.941259233618348,-1.46811053667978,-1.50153844374976,-1.82100858157437,-1.52661674136334,-1.34117735641594,-1.24491103201464,-1.89078156905308,-1.57884048514064,-1.59203686709913,-1.6519804442651,-1.80818498475386,-1.89668518871164,-1.75881678062637,-1.30413674756303,-1.49832888727387,-1.55822479591681,-1.52543204460025,-1.38841119519583,-1.20548171118309,-1.31309663304371,-1.2736025628072,-1.60009903265188,-1.13846416969083,-1.27082739070784,-1.35584902359639,-1.39298604698765,-1.33175670031391,-1.13849539787012,-1.1927895066876,-1.79301444618749,-1.79786211109323,-1.34600122395736,-1.31943502118568,-1.43275657568025,-1.44795845093406,-1.54893921673386,-1.57658817593903,-1.83541449631817,-1.81806465965083,-1.35511689629516,-1.33509630304972,-1.15473156083275,-1.13521283867287,-0.698412684284854,-0.685959224411637,-0.624690651173236,-0.629362098987288,-0.848483534967857,-0.848824125372974,-0.328314833330624,-0.328314833330624,-0.928972824754791,-0.121717022801316,-0.142823046169561
"Acsf3",0.0403039509326645,-0.276078948479433,-0.87099490600619,-1.16446503563324,-1.59820111150067,-1.70102230826935,-2.06617702628832,-1.57840688120742,-1.25603707736905,-0.812733544928247,-0.621111964174068,-0.921001902544845,-0.570824602412778,-0.53323205493355,-0.493848828061361,-0.788214631987869,-0.531288814920055,-0.539435820330588,-0.497620763725333,-0.567587213684801,-0.424821622904983,-0.487422790361798,-0.296524285395057,-0.542036095503951,-0.405278468178147,-0.220915936432713,-0.233745364547609,-0.180483490655708,-0.33998946402304,-0.111737602190015,-0.0872771708232477,-0.258364932128658,-0.162559685463548,-0.34961764278395,-0.352022960429836,0.0268807527952941,-0.189649095853599,-0.256714419736134,-0.159238248725792,-0.24947158340625,-0.096737413912834,-0.234180299897012,-0.276541769441854,-0.0648354162963209,-0.323451340134312,-0.256861710167087,-0.340738624128613,-0.30510405288738,0.153794393684875,-0.11488459375728,-0.14702366325705,0.193036421733754,0.170823865700931,-0.438271833411937,-0.509213175040094,-0.43828853697439,-0.426891540365837,-0.479804148681714,-0.478744456765904,-0.256758605286508,-0.207671963016292,0.0615032698451427,0.0473142020058911,-0.408547329631443,-0.440506038716232,-0.452270217477343,-0.44237160454001,-0.318400593451365,-0.311921004351249,-0.146028445281787,-0.135698649927933,0.0622591022348677,0.0621707661740217,-0.00206015616212146,5.96201169181732e-06,0.672292634380488,0.672292634380488,-0.353865030663059,-0.148052077088432,0.0323153473986926
"Alkbh7",-0.533384574048631,-0.551943300871903,-0.661012121384093,-1.46234934205294,-1.85589638340535,-2.07899436047495,-2.50670166899701,-1.79430453285986,-1.23200239400858,-1.93838437917462,-1.2083094185058,-1.04186624444149,-1.39561927863472,-0.854100770421965,-0.952595726904757,-1.1152621412587,-1.31972921285322,-0.902909992625562,-1.33893752847862,-1.04650660206754,-0.489797053599692,-1.20141878500841,-0.952254205048213,-0.303888125920352,-0.314123198287872,-0.274398409842416,-0.133271868148616,-0.0189527884337713,-0.140840758096371,-0.621020934537733,-0.457888192879151,-0.431466667851942,-0.395720855928036,-0.695572514537722,-0.286146271200609,-1.09287925571865,-0.219965943480023,0.177083082032848,-0.168702527370128,-0.324127571659424,-0.266667969101804,-0.571972233495516,-0.596146410892736,-0.952211520500119,-1.01696478953373,-0.991498622165579,-0.522823799609553,-1.05045353690234,-0.297827857545869,-0.988409643167071,-1.07072382798121,-0.0860020571693553,-0.0718184172170493,-0.79612296377155,-0.866033454428753,-0.655841384285031,-0.673614838616146,-1.15956889508457,-1.17358789197141,-0.777738373252222,-0.737640031448221,-0.582108460067708,-0.571698807992915,-0.643710044789155,-0.684806259312958,-1.23885877938502,-1.21890771146712,-0.265553734447618,-0.216034192807147,0.278553097336134,0.280730340315709,0.0929073966187939,0.0891034829302854,0.178584762023901,0.181109683067698,0.325486512005147,0.325486512005147,-0.110526650984148,0.294536018233325,-0.200734541605441
"Ankrd23",-0.936231504836397,-1.26026275690358,-1.51226185331704,-2.48327295971608,-1.90022113286917,-1.29739485265503,-0.999216213409383,-0.521895613076634,-0.810405289429765,-0.575315048555058,-0.409219773059408,-0.68498134822098,-1.03111825150253,-0.697166316478617,-1.15209253023844,-0.720023060793075,-0.949798250223321,-0.792007732044906,-0.934293889026765,-1.21146834425455,-1.04123675206235,-0.947740168250672,-1.15688608258349,-1.43205443303996,-0.713563272743597,-0.796721359483513,-1.09613637677593,-1.03505431585683,-0.913509645867063,-1.17853806915225,-1.20784184030666,-1.521835577079,-1.87178511106484,-1.49130309484045,-1.23037642357873,-0.880880780491481,-1.24859145246946,-1.19505284460868,-1.12708165858943,-1.29472528595046,-1.26066344987683,-0.867392179102401,-1.0569837372345,-1.11512184806807,-1.21845688975614,-1.06899552754693,-1.25242159653469,-0.958060064013684,-1.23096517857723,-1.24175237828861,-1.24338813950915,-1.38592112013506,-1.36982211574991,-1.14824131983396,-1.13774453176235,-1.23342091390308,-1.24635364252937,-1.33661636475729,-1.36865392798889,-1.6101541672431,-1.60068395629952,-1.44389310107536,-1.46585841145165,-1.81639394746334,-1.7927126141804,-1.19605839057144,-1.17902977901292,-1.24720119007026,-1.24672519260318,-0.968904380950462,-0.952944049772363,-0.747909820854228,-0.751697449795438,-1.1468518416943,-1.15112256093296,-0.735534198672852,-0.735534198672852,-0.50432211141713,-0.215179980241453,-0.641802513053521
"Aplp2",-0.117845888404128,-0.108256561121116,-0.0966127539692563,-0.17507531546711,-0.242013125700108,-0.341681569352931,-0.37897740783784,-0.501788107318678,-0.537351441628654,-0.579612859501673,-0.893185622115034,-0.745348880727338,-0.813568942618057,-0.890309835236973,-0.932841779771271,-0.843545451250203,-0.898972382723586,-0.856521191673604,-0.91458612522977,-0.798190405324815,-0.866694594679212,-0.862554251947744,-0.922501013795011,-0.778837066867164,-0.788167597414988,-0.856079862032105,-0.815831791099313,-0.897817244340941,-0.818572255781217,-0.752941877055763,-0.913103939361322,-0.82942644380274,-0.718248672333122,-0.658922080283845,-0.718516227667701,-0.727352035330564,-0.81089700411011,-0.85767646233892,-0.894221952714605,-0.698363744858105,-0.809542840341143,-0.711929537625223,-0.691830085991223,-0.556889329705834,-0.598797444597279,-0.683220935779617,-0.614225073923384,-0.490573576607494,-0.797871433683532,-0.649353967474312,-0.530580801322576,-0.171815903767384,-0.191666671444193,-0.581088276363158,-0.620054175448153,-0.535000305281229,-0.513946788379435,-0.473021561434088,-0.479008453196034,-0.536441974164038,-0.536345824876159,-0.50608271407047,-0.508261009762525,-0.553874567167108,-0.55190839687874,-0.445725868878794,-0.436712165684236,-0.394940578786712,-0.400921193972024,-0.508295960054065,-0.503294600038048,-0.242233201518987,-0.23831840509921,-0.2608603489183,-0.261570031722507,-0.149311047110121,-0.149311047110121,-0.275016438729484,0.00131182379136538,-0.115280493040159
"Apon",1.83432268785687,1.02742104075474,0,0,0.882213995071426,0,-0.149895430483059,0,-0.297614637543939,0,0.0250909809628305,0,0,1.22239242133645,0.00158103581948038,0,-0.199894817021784,0.835108521507786,0,1.29316910190594,1.29316910190594,0.00788790943031262,1.83688087436078,2.00197602419728,2.20602897512756,1.27498090011487,2.56050044327924,1.8843579916629,2.52080819488329,3.51556152324239,2.84108150651805,2.4974667027932,1.91026137994776,0.796466605914868,0.923666308359345,1.9013962179316,0,1.6316557361692,2.07887645649481,1.72457368743308,0.658963082164933,2.65796086257556,3.12039705371338,1.76888077424297,-0.263034405833794,1.26580008250885,2.91865404492436,2.69849144635157,0.618321097667587,1.8297783613528,2.01757605220568,0.948469699359918,0.670622000529954,1.13937183456855,1.35200651851355,2.20087710068165,2.25137333720022,2.09747773327421,2.00479540849494,1.04669323544804,1.01746514196522,1.62756588214489,1.68052045670432,1.96558178693688,1.98864402163481,1.98649077669986,1.9371821001798,-0.134185347394397,-0.327628138331405,0,-5.13959883531744,0.245260793569908,0.427010884849634,3.26464836148216,3.27570835784104,2.04669323544804,2.04669323544804,0.0649554418407698,2.31235978854757,-0.610695626491957
"App",-0.124889390123137,-0.127782947898009,-0.0998116669570665,-0.114435678648811,-0.0916457712976828,-0.217797526054074,-0.226871036197149,-0.381637387746151,-0.47875058576493,-0.424979904846425,-0.783120565929113,-0.540189211896868,-0.657813789845067,-0.776574595016632,-0.796812911275829,-0.793924730917771,-0.81252342525249,-0.823307632410502,-0.829353161794378,-0.822295619614471,-0.896299697660442,-0.868798034352186,-0.958399069261206,-0.921382940184797,-0.93344596214735,-1.06085488063032,-1.02555583026414,-1.09158368962498,-1.09545989201478,-0.952040882446473,-1.14349625118062,-1.10510844668174,-1.06007223264687,-1.04377298958693,-1.0363193372314,-0.993529525531949,-1.12033246345537,-1.2044623035629,-1.35387210164721,-1.06476117276948,-1.12265814155514,-1.095029947544,-1.0525983028423,-1.06973858138511,-1.07741585317155,-1.05711326662745,-1.08833628516813,-1.0944984297635,-1.265336988198,-1.16960047220954,-1.1425256321334,-1.17154214834921,-1.17365424642691,-1.12658288184007,-1.12107599869926,-1.10574310065336,-1.0997665523996,-1.04651302496982,-1.04263777336788,-1.05325541555356,-1.05792255688345,-1.10495396306654,-1.10877944524978,-1.12778086758163,-1.12803807680077,-1.06970714210318,-1.05837580864851,-0.953000816968089,-0.960002034007497,-1.18223405403184,-1.18116716221864,-0.921532765720916,-0.916765921077616,-0.91881553415102,-0.919429305014493,-0.828861513593869,-0.828861513593869,-0.397596636583819,-0.00504082683373663,-0.0802582659254811
