"","1","1.5","2","2.5","3","3.5","4","4.5","5","5.5","6","6.5","7","7.5","8","8.5","9","9.5","10","10.5","11","11.5","12","12.5","13","13.5","14","14.5","15","15.5","16","16.5","17","17.5","18","18.5","19","19.5","20","20.5","21","21.5","22","22.5","23","23.5","24","24.5","25","25.5","26","26.5","27","27.5","28","28.5","29","29.5","30","30.5","31","31.5","32","32.5","33","33.5","34","34.5","35","35.5","36","36.5","37","37.5","38","38.5","39","39.5","40","40.5"
"Cdc20",0.298820596818106,-0.0408376586609801,-0.584923420606484,-0.489835841732808,-0.436526766406239,-0.251449442575033,-0.545629309209431,-0.459557884704701,-0.516112310768872,-0.418253710928576,-0.259638989779324,-0.936962504558483,-0.556057753793879,-0.513251907469207,-0.275962314257218,-0.698539546407533,-0.539140867943169,-0.416752053625077,-0.327503336142589,-0.371355995725025,-0.0549277001454421,-0.0944371537720248,-0.0428863570797536,0.248068323467012,0.155227548587979,0.543761941407685,0.601317387889508,0.950088260179622,0.915822577278515,0.865703234281914,1.0303919992933,1.14200688606414,1.44259134698351,1.50306080016437,1.55838688710354,1.6528971567614,2.12339138480553,2.27025948039836,2.49139808580582,2.41170654131067,2.676106012395,2.65815594133106,2.68759524536637,2.67555464538675,2.84282817856702,2.83594561434078,2.82233792849776,2.6997758882314,3.42112815694196,2.95610602148511,2.78293123417045,2.85322606178238,2.85561275183681,2.54047105224516,2.49768296561181,2.42993199246286,2.41347174818813,2.22423919498294,2.20813018242542,2.22247659257573,2.23255969337235,2.3464582166181,2.36073320376511,2.3897530007726,2.37073403746796,2.07637412978346,2.07819756218086,2.48466562747855,2.51205208677858,2.84622667023758,2.85130896730685,2.7836440397837,2.77808067709428,2.51667283005244,2.51318879942704,2.39509276979666,2.39509276979666,1.70654970414868,-0.0809561558724041,-0.250111001881974
"Cdc25a",-0.154712881034803,-0.499496575343596,-0.444159029600713,0.411048146142904,0.946797244119241,1.08187690331076,1.04446621677218,0.952402591997414,0.942905627017936,1.06332881165329,0.837317461262895,0.882773202205215,1.13141086685518,1.08346076976873,1.23391884477344,1.15225754552667,1.2994203454245,1.25282986668123,1.34082643483164,1.28171851974944,1.4663926194998,1.42126742944748,1.44823080188318,1.64620627109041,1.54308038263664,1.65826969186422,1.63842061627722,1.58315372070964,1.65808540046375,1.70844666408668,1.72949658319375,1.65946542518255,1.58621636047997,1.59267636270795,1.44087645091899,1.52464496015832,1.39754297152234,1.37444529852292,1.41987380160792,1.46010952624996,1.31321762729026,1.36618085031291,1.42838312975616,1.3788693282332,1.35065332028138,1.29665927209458,1.50851274275526,1.47037740930598,1.55049625707384,1.359239544233,1.33576034536322,1.53304162626178,1.53561241338895,1.35733655810021,1.34376883322989,1.39442772463849,1.39403721594726,1.35268098229804,1.36052610078041,1.43154310782553,1.42067693779187,1.2863350226263,1.29681292615427,1.45223118500016,1.43886124141031,1.08036717948125,1.07671590879678,1.29667560120234,1.2964698837305,1.00100000146684,0.991309365031569,0.966681941881565,0.965022525213735,0.735806329279828,0.732087555276803,0.609360913081742,0.609360913081742,0.428746376750679,-0.0757018958653309,-0.214307581024752
"Cdc25b",-0.00604427727337573,-0.287807042312067,-0.928282880612847,-1.87336932479692,-1.88784950370657,-1.63160769349029,-1.48989471539237,-1.30190770337737,-1.11395482483421,-0.87002871693139,-1.340349482988,-1.35950621598487,-1.268244865669,-1.41747239131851,-1.2523079446622,-1.60548882415932,-1.44844731106252,-1.37848078670763,-1.34261082056009,-1.02802778007943,-0.98282174780198,-1.01081285914842,-0.971679281816392,-0.701210846081766,-0.875030021447141,-0.490561698086262,-0.370736069940353,-0.17907711380254,-0.106387882667513,-0.00426752508747884,-0.114722866341314,0.0974036255844119,0.314312059118096,0.267987990885883,0.392042749617869,0.580105485464903,0.703005670138816,0.828830582957731,0.951778348539406,0.899927700109166,0.967700388561563,1.04435479746464,1.2300890651116,1.07358545191939,1.11314998065325,1.09870138129656,0.916549067620863,0.826242592632705,1.14652721940886,0.824012246121073,0.717157494840836,0.718004573251894,0.716974354897452,0.516498782561941,0.477920907405899,0.308913991734096,0.286267822177892,0.182909603522789,0.184184072977578,0.297786071002915,0.316372420120037,0.502100336743626,0.525042892701374,0.63680759104142,0.623328790062832,0.441687501685995,0.457979679556405,0.963239522133678,0.984942310212112,1.2432926058655,1.25498459782845,1.49182268363322,1.4924571737791,1.27093571432297,1.26619336669601,0.986407513328422,0.986407513328422,0.647252704450468,-0.0136829341486633,0.0740037407418415
"Cdc45",0.0902309273885248,-0.0181820898534973,-0.208540506053472,-0.35095353781757,-0.395299898693587,-0.367759857770058,-0.758366888476511,-0.280309719536147,-0.487806614859974,-0.364662139105701,-0.166039994598208,-0.562409112205306,-0.214656700959733,0.0658843494038289,0.172768032337826,0.474377229519356,0.573631479452564,1.016427720411,0.88217255414481,1.04522357206598,1.37276883222151,1.52693370153203,1.66304675169848,1.88253207806587,1.96719925388374,2.38618579358834,2.50882990357029,2.63183409847752,2.71478670053995,2.63794720393681,2.75191265057582,2.7634323770242,2.68761317660313,2.51979716315695,2.54202387287024,2.48840631146641,2.5133206222005,2.60803644421413,2.63647410800892,2.59257725271271,2.42551697553907,2.28463817637311,2.15045654402288,2.01236982078054,2.12229445112675,2.15703230272214,2.04434259238377,2.03319558080331,2.37401943569306,2.17417780847864,2.08598670127533,2.0067588051427,2.03296129003594,2.17644095530578,2.18431503980202,2.1642668814204,2.16458749632278,2.17307384815956,2.16495500755762,2.11904345862565,2.13218186592438,2.32317671636688,2.33398007818606,2.2549030264969,2.23176390417162,1.93075335996848,1.92402170600835,2.06669634830931,2.07682227373446,2.21822588455194,2.22484236891909,2.35414956189055,2.35423076594192,2.20312912323768,2.19983115536881,1.94670646166283,1.94670646166283,1.48180255880389,-0.00530544380474453,-0.112315981953538
"Cdc6",-0.55052696129903,-1.14635483438441,-1.56189141138306,-1.67507183837937,-1.09896148578424,-0.895812176262869,-1.4869630529345,-0.925999418556223,-0.801904887089228,-0.957682897099763,-0.563556251788866,0.101785683057022,-0.0334601818120439,0.411539143120926,0.957778088455755,1.53003199102349,1.74685043963607,2.26550155534053,2.25712678544757,2.33276787844241,2.78287929264307,2.72454005499247,2.95260734710844,3.36116134295631,3.20104240253097,3.46148859579063,3.57394558933244,3.45701251352367,3.49597807326561,3.26155271526429,3.47598149187951,3.30656767375133,3.1143612113887,3.05717792137093,2.98039139404251,2.82124818050685,2.50610487545817,2.32538300636467,2.49718418376824,2.46922034749776,2.22307927333852,2.29181198516021,2.24620810295622,2.25766898510275,2.416816335968,2.39157952732562,2.30944571036954,2.68730437469361,2.65144809658556,2.72142921925027,2.70961484510316,2.53013823343977,2.57355407341549,3.00843817897522,3.04528261068745,3.02727703435982,3.01134325721351,2.91438615741303,2.90269752239401,2.8137849204979,2.80190705569936,2.71117680732122,2.70667677531769,2.66259716393114,2.6524080794097,2.56033006406231,2.56832590771157,2.71234674612099,2.70592696020696,2.34587892368257,2.334404127959,2.31743259661638,2.31834529274594,2.24054537016442,2.23850354041451,2.01991860022964,2.01991860022964,1.77744997990512,0.0029754680310927,-0.635473702846048
"Cdc7",-0.842465671452218,-1.64386554698458,-2.304330374493,-2.89608196159947,-3.01314100405914,-2.03210955387679,-1.83088599298425,-1.67165018033603,-1.54288447878504,-1.51965467490799,-1.23591118685402,-0.798342394720423,-1.14788369277027,-1.01627598365158,-0.875816046125703,-0.740235235633108,-0.581100607115902,-0.456100059151084,-0.283367776290899,-0.563946969113815,-0.0622386439615732,-0.12786185119444,0.0844677387367336,0.0240070183287176,0.29214910686646,0.202021484805543,0.347101217228052,0.375426477638694,0.570786423461528,0.683062125165484,0.503833447747399,0.669962853808116,0.905963994046048,0.74982746323015,0.680360683635552,0.780214032764318,0.678547341614268,0.665469040283155,0.66431870604603,0.405362129152943,0.316818885368075,0.597128136244517,0.593808765286443,0.313219421407174,0.309410524289789,0.287493961683081,0.363542709084635,0.291687742390837,-0.521421601082179,0.0828044600273628,0.205312505645588,0.0421408118186675,0.0413450876284485,0.389435857254591,0.440435987811881,0.517891322942647,0.495550252786651,0.341372036067396,0.355939849130767,0.540993645020394,0.532255918897234,0.295715529767943,0.294463041156226,0.505806988235935,0.516314129772043,0.518107555104522,0.521771991717993,0.61528605490364,0.614970670514671,0.621306325586276,0.63119324564042,0.951920749529874,0.955334375633944,0.814152126394226,0.810358302735892,0.575944107387909,0.575944107387909,0.551630073129269,-0.252752318878337,-1.43040042494099
"Cdh1",-1.09946541333735,-0.863628022960995,-0.585152107600355,-1.19550876258089,-0.686929400177858,-1.27259789310341,-0.538245566165248,-0.254843523461128,-0.576114300951372,-0.83502082116249,-1.08148524331511,-0.688532691738558,-0.975770623333003,-1.08329187432454,-1.25134128632481,-1.10306101650767,-1.86842268446592,-1.36785793146427,-1.08359319956828,-1.82898787359529,-1.7083770799241,-1.52867524405537,-1.17953143181565,-0.888595691256207,-2.26968075673097,-2.0853018990884,-2.50017178930044,-2.30168932019362,-2.21804620266165,-1.60174403436505,-2.44196475048604,-2.56334560406602,-1.90239474060442,-1.50972297788997,-2.55204342349919,-2.57445467091945,-2.9745127230675,-2.69220406271376,-2.30367706745423,-2.5992286870726,-2.59435422835715,-2.30320911576641,-2.592351875446,-3.70682895761556,-2.0750799270273,-3.57276169786279,-3.65665113529983,-2.62516645318787,-2.12042304002474,-2.64578304427922,-3.01275572935249,-5.11220253321977,-4.59429202934688,-2.59965957812291,-2.56923682780478,-3.01187468787442,-2.95591621550583,-2.15578677286155,-2.11712834264575,-2.42927177289366,-2.51770901113184,-3.21056766306275,-3.19832949839096,-2.63543792180551,-2.61708616218256,-2.85173200764293,-2.87924039038104,-3.19550876258089,-3.21140108053087,-3.37294356618815,-3.36780026507419,-3.23000414252716,-3.23595184996894,-3.9661546337954,-3.9787897688243,-4.01397899713165,-4.01397899713165,-1.35198158675326,-0.789015033829847,0.139655186946167
"Cdk1",0.110015206108731,-0.119596204833837,-0.463812971905135,-0.439743170563551,-0.598262851582561,-0.619738595853726,-0.923485091042797,-0.500695827852593,-0.441217540049832,-0.352831479874757,-0.218823358949336,-0.398785799639946,-0.544339890191697,-0.374826949071653,-0.284060731944633,-0.260310201586851,-0.273135309201488,-0.0622582613982836,-0.180258215734846,-0.00138196907024616,0.332647851565906,0.29042163125908,0.516234094739423,0.918184786473199,0.996136697554924,1.29558575064885,1.58416313212228,1.90079317167804,1.98015901179281,1.88240333526937,2.13661712394877,2.18156122313839,2.2543567606498,2.22202866036574,2.3177631968932,2.26829166400849,2.5767914302429,2.72307245706312,2.83187634921969,2.70511239685253,2.8157450151513,2.82252852438702,2.61302575047624,2.58270013167713,2.57193834916874,2.61981955129936,2.58577540580571,2.39811472439158,2.69150014216872,2.56135892876494,2.45705653562214,2.02638540020965,2.02288300753077,2.24103797779604,2.25226580586114,2.12945596972105,2.11000104995681,2.11108497009613,2.12748971081119,2.24166972608057,2.24121332917819,2.1995486092722,2.20782966475478,2.32836887009554,2.3255877523343,2.13000741388328,2.11537535620454,2.10957370570069,2.12365293402477,2.40667585438499,2.41067086237049,2.30013702258334,2.29522259196061,2.147121880818,2.14524756492662,1.98651535969319,1.98651535969319,1.86206251262681,-0.0836941400943991,-0.0332674929707523
"Cdk2",-0.0482744793776037,-0.199862333664657,-0.342619637926706,-0.279465459549447,-0.197317232504664,-0.0128467215325327,0.00379511993726764,-0.0160241064886367,0.116272671905104,0.0584564765405718,0.0401298942448419,-0.0384744954986235,-0.0403518194392753,-0.0835295861027519,0.0998649050408348,0.143457374637212,0.0607211493614011,0.461544105549476,0.291100832025664,0.408892875411918,0.510468944066402,0.721635426951477,0.871118561513328,0.773352228800106,0.921162781926022,1.17827052482662,1.1918657193378,1.27313077916297,1.22305031119149,1.30869055486015,1.26083407593406,1.28614246319,1.23310867530181,1.18959268903424,1.1231500941469,1.09796302721561,1.06914291221894,1.07013336675567,0.984049603555463,0.892197545905806,0.851596039021418,0.809726742079629,0.881424234013414,0.756686334892809,0.772045063236616,0.803200882461698,0.697604742105773,0.624285879070046,0.9278555138887,0.616246179097667,0.449126882589437,0.0769939138990009,0.162552541519179,0.764789988311645,0.804794622056814,0.763676095166812,0.755063721693662,0.79350881381065,0.801671774656743,0.791737350797371,0.777080042516069,0.679570247235299,0.692137284984278,0.842915333610857,0.831948305836891,0.478893036409929,0.46440087463463,0.558094173178372,0.565872720893433,0.639559534736533,0.643205875240411,0.735419848994566,0.735915911429159,0.67297443402747,0.671881343179526,0.671249940153569,0.671249940153569,0.736398252494086,-0.0196472587257989,-0.239407656153394
"Cdk4",0.345108463251333,0.129753252630771,-0.164447263671944,0.0802785560608024,-0.0310213409116722,-0.159164490215219,-0.35628082586856,-0.24603565418187,-0.240124336186521,-0.124873026339108,0.1094739511071,-0.00241817789588488,0.0979207392119614,0.337560343768813,0.337177120687325,0.254861458660114,0.280899041004722,0.379212542586824,0.303667929209517,0.376730399413517,0.433566313174327,0.456484652211011,0.459899308416392,0.574693664132002,0.572512020690895,0.823618047951485,0.763938983966145,0.998670265359724,0.924759479758041,0.735032590467014,0.914512868895852,0.847479523988537,0.779287671572646,0.724935548791154,0.691655723833188,0.623960572395755,0.866277825143803,0.94773154251077,0.976801043336462,0.90207471632592,0.916327052054008,0.826633271147725,0.695090772951389,0.619766160012021,0.65677578645524,0.755093841929244,0.621218022982267,0.567118707384658,1.1602082547472,0.882090722814076,0.72675389804331,0.426891003279027,0.464745957676314,0.754544606546686,0.767669534137507,0.664327271612618,0.650543003673395,0.653275711230129,0.657758539882133,0.687439260730403,0.691562051590972,0.722748351774309,0.723820994065791,0.671603997336103,0.659104052079581,0.464735706627838,0.454148513205748,0.483852032123539,0.497461604295546,0.725372014290281,0.725284838800418,0.496781921809381,0.489760180734692,0.378897179353667,0.378925417969713,0.46035799389222,0.46035799389222,0.453169769835861,-0.00599085407799508,-0.0752954851301072
"Cdkn1a",0.800688191673678,1.41965385830077,1.85627324635689,2.12018762841746,1.99578582578549,1.53016103411518,1.11694663172133,1.04965177152094,0.680032266732035,0.702390721153891,0.713147677183578,0.546220226833262,0.717437607763736,0.798614868869327,0.583618147964403,0.556470121020334,0.479423291794723,0.452688650763947,0.42998626415348,0.475209595559884,0.396875305569232,0.451699531514388,0.433888818363101,0.493143756926416,0.50729151779615,0.731391853482166,0.574520899178813,0.807377795501982,0.781260937960366,0.477097134199078,0.661671182215356,0.727035288088272,0.733353156999876,0.642030762067774,0.666737850248213,0.629271230395718,0.876543042780354,0.87505150349301,1.01053177480504,0.934182003336367,0.917196551971095,0.849315428022278,0.794092538389023,0.766160369760801,0.788524863497229,0.744729506970611,0.695116528459037,0.695468796536111,1.15881812695247,0.809180352450908,0.683785357554453,0.721101918615263,0.745875387964954,0.747575348608074,0.746161318192465,0.737309273564564,0.725610787329536,0.604208857725402,0.593233436133141,0.621212920558607,0.637273954676482,0.773773492715201,0.777746228100296,0.66529564634231,0.643417283624674,0.394182411665208,0.390539751545844,0.686455353876198,0.717970465535248,1.11612988240315,1.11431249152896,0.674762616990406,0.661201450201814,0.451052774023959,0.450787117185554,0.476838655720836,0.476838655720836,0.114280701473314,0.297559807323925,1.08352374188501
"Cdkn1b",-0.530581330723301,-0.843101290520428,-1.17079171425799,-1.64365248779719,-2.39521605289347,-2.10003629051496,-1.94831396758322,-1.91928139016293,-2.10181572858662,-1.99194546194572,-2.05250578903243,-2.07064749699091,-1.86166443177511,-1.97318955481185,-1.8030312504002,-1.62729139125334,-1.67647758726747,-1.65228366137638,-1.37448629219649,-1.72613167623656,-1.65494013816968,-1.65604789579768,-1.56165130071937,-1.73086945775358,-1.61924782030107,-1.78644076677836,-1.3780610961819,-1.51215797202108,-1.30459722640566,-1.17206745563272,-1.17964551986308,-1.27451248579696,-0.991824022440405,-1.10970960406932,-1.04455744384947,-0.979552860928654,-1.07053251548698,-1.03099219948684,-0.982499584596293,-0.958429629710679,-0.767541932208649,-0.683024333749037,-0.791545145889931,-0.830139571596352,-0.793175217238858,-0.992942489787804,-0.804119095008423,-1.06461011011129,-1.98074080104666,-1.04152901361359,-0.861980155194124,-0.924986982478465,-0.967944348339082,-1.00897241231557,-1.00507393127329,-1.00903173801375,-1.01432424992257,-1.0003116617869,-0.981268900008565,-0.830813549702054,-0.830140590820718,-0.925478798751496,-0.929490317850261,-0.876679580079454,-0.871950391765356,-0.574158189200161,-0.521664239517579,0.182211325323673,0.200650993993602,0.115569212810741,0.097581959503433,-0.385658209346658,-0.388201101554273,-0.0280672234545093,-0.022643616370872,0.0129959808612199,0.0129959808612199,0.0253236304997011,-0.197119759270967,-0.396302496642784
"Cdkn2a",0.331399066521305,0.112981540061163,-0.0845954127712331,0.22983049941678,0.0221965347946176,-0.444849058589029,-0.85767914687001,-0.239205871527221,-0.790353276692076,-0.416648424126816,-0.117114000647804,-0.564369257487238,-0.266660224849281,0.0541550223567134,-0.50825883493935,-0.721060949756005,-0.744280883879695,-1.0141982594353,-1.02259585525882,-0.720571399129219,-0.888189236280258,-0.718636108642279,-0.318413139373778,-0.442477836606534,-0.621955366422638,-0.153783542779479,0.258140072362859,-0.279362752132962,-0.219418662505901,-0.506716670130945,-0.379229856292926,-0.323672626353892,0.143759413890182,-0.648593949472448,-0.192634008288782,-0.677715504924575,0.149569213842556,0.208015283993733,0.471485665876768,0.536235475053602,0.226975368372869,0.0282880413518184,-0.453382506419277,-0.0490877445195119,0.101724336403411,-0.110880477215388,0.199436699204541,0.779806772449748,0.297079345147377,0.225972113045421,0.780423450211765,0.779072769149661,0.0852382886817511,-0.0336892880015472,-0.138790396204041,-0.113057691688896,0.149755486715485,0.204950465281718,0.440853967271857,0.413700713958268,-0.0482462074525091,-0.0502376961832776,0.369072992537248,0.393892539995883,0.310617133990163,0.280820444757374,0.00537538054953949,0.0321656337108968,0.689784629468959,0.696641205937051,0.353601017762447,0.340914657076173,0.146865551011924,0.146976871571678,0.279992442447505,0.279992442447505,1.03519860872322,-0.226528179809837,0.307448343424569,-0.00451584401300364
